id_client,nom,prenom,date_naissance,nationalite,pays_residence,risque_pays,classification_pays,profession,secteur_activite,segment,patrimoine_declare,revenus_declare,structure_juridique,est_pep,type_pep,est_mep,est_sous_sanctions,est_declare_crf,screening_worldcheck,screening_dowjones,date_entree_relation
CLI_0869,François,Thomas,1973-04-12,Italy,France,0,FAIBLE,Médecin chirurgien,Santé,HNWI,3143920.01,366388.05,physique,False,,False,False,False,clear,clear,2022-09-21
CLI_0870,Gaillard,Paulette,1953-01-15,Sweden,Sweden,0,FAIBLE,Directeur financier,Finance,HNWI,8098125.53,556605.55,moral,False,,False,False,False,clear,clear,2020-11-19
CLI_0871,Lopez,Timothée,1991-05-24,Sweden,Sweden,0,FAIBLE,Directeur financier,Finance,HNWI,1751769.43,133499.55,physique,False,,True,False,False,clear,clear,2016-10-07
CLI_0872,Pottier,Adélaïde,1958-08-26,France,France,0,FAIBLE,Ancien ministre,Politique,HNWI,1133920.81,107847.67,physique,True,PPE1,False,False,False,clear,clear,2023-05-21
CLI_0873,Lacombe,Édith,1968-10-12,France,France,0,FAIBLE,Directeur financier,Finance,mass_affluent,254809.71,16860.21,physique,False,,False,False,False,clear,clear,2024-08-30
CLI_0874,Maillot,Alexandrie,1967-10-12,Portugal,Belgium,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,1188674.02,76388.21,physique,False,,False,False,False,clear,clear,2025-02-08
CLI_0875,Philippe,Alain,1952-03-07,Belgium,Belgium,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1937310.29,196427.46,physique,False,,False,False,False,clear,clear,2022-10-15
CLI_0876,Aubert,Zoé,1971-04-07,France,France,0,FAIBLE,Directeur financier,Finance,mass_affluent,906932.36,95249.1,physique,False,,False,False,False,clear,clear,2019-01-23
CLI_0877,Menard,Céline,1951-10-01,Germany,Luxembourg,0,FAIBLE,Expert comptable,Finance,HNWI,1380107.69,80857.61,physique,False,,False,False,False,clear,clear,2017-04-25
CLI_0878,Berthelot,Jacqueline,1950-03-18,France,France,0,FAIBLE,Rentier,Patrimoine,mass_affluent,483842.72,40669.99,physique,False,,False,False,False,clear,clear,2024-07-17
CLI_0879,Diaz,Marthe,1953-05-11,Sweden,Sweden,0,FAIBLE,Directeur financier,Finance,mass_affluent,439516.63,41395.85,physique,False,,False,False,False,clear,clear,2021-02-23
CLI_0880,Renard,Alexandria,1992-11-23,France,France,0,FAIBLE,Directeur banque centrale,Finance,HNWI,4555634.11,523263.88,physique,True,PPE1,False,False,False,clear,clear,2018-10-28
CLI_0881,Besnard,Julien,1972-07-25,Belgium,Belgium,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,999999.0,55840.94,physique,False,,False,False,False,clear,clear,2024-10-27
CLI_0882,Charrier,Simone,1992-03-22,France,France,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1367359.22,158947.57,physique,False,,False,False,False,clear,clear,2017-07-06
CLI_0883,Thierry,Christelle,1993-05-27,Finland,Finland,0,FAIBLE,Gestionnaire de fonds,Finance,mass_affluent,363750.77,38407.34,physique,False,,False,False,False,clear,clear,2022-02-01
CLI_0884,Bertin,Nathalie,1985-03-19,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,4118141.86,307642.02,physique,False,,False,False,False,clear,clear,2023-07-20
CLI_0885,Bourdon,Gabriel,1984-12-01,Denmark,Sweden,0,FAIBLE,Ancien ministre,Politique,mass_affluent,581145.59,55299.99,physique,True,PPE1,False,False,False,clear,clear,2019-12-10
CLI_0886,Rolland,Aurore,1972-08-05,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,7222380.23,434446.23,physique,False,,False,False,False,clear,clear,2022-10-14
CLI_0887,Buisson,Bernadette,1965-06-22,Portugal,Portugal,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,2983923.88,274897.37,physique,False,,False,False,False,clear,clear,2017-03-14
CLI_0888,Evrard,Étienne,1967-08-01,Belgium,Belgium,0,FAIBLE,Rentier,Patrimoine,mass_affluent,383188.83,30833.05,physique,False,,False,False,False,clear,clear,2024-09-06
CLI_0889,Carpentier,Sophie,1965-04-13,France,France,0,FAIBLE,Dirigeant PME,Industrie,mass_affluent,560319.22,43032.53,physique,False,,False,False,False,clear,clear,2017-11-01
CLI_0890,Blot,Éléonore,1974-10-02,Finland,Finland,0,FAIBLE,Haut fonctionnaire,Politique,HNWI,4308466.1,376313.02,physique,True,PPE1,False,False,False,clear,clear,2025-06-11
CLI_0891,Robert,Colette,1956-07-09,France,France,0,FAIBLE,Rentier,Patrimoine,HNWI,3521288.48,313223.94,physique,False,,False,False,False,clear,clear,2018-08-11
CLI_0892,Delannoy,Marguerite,1973-02-25,Sweden,Belgium,0,FAIBLE,Médecin chirurgien,Santé,HNWI,2828032.57,161740.99,physique,False,,False,False,False,clear,clear,2022-06-19
CLI_0893,Lebreton,Antoinette,1958-02-28,Monaco,Spain,0,FAIBLE,Rentier,Patrimoine,mass_affluent,677842.25,51395.06,physique,False,,False,False,False,pending,clear,2022-11-07
CLI_0894,Alexandre,Édouard,1970-05-15,Sweden,Sweden,0,FAIBLE,Entrepreneur tech,Technologie,mass_affluent,706245.53,69321.19,moral,False,,False,False,False,clear,clear,2016-10-16
CLI_0895,Blanchard,Marine,1948-04-17,Denmark,Luxembourg,0,FAIBLE,Notaire,Juridique,HNWI,5217408.05,613611.73,physique,False,,False,False,False,clear,clear,2023-11-30
CLI_0896,Bodin,Honoré,1979-12-06,Belgium,Belgium,0,FAIBLE,Notaire,Juridique,HNWI,3122351.37,176181.66,physique,False,,False,False,False,clear,clear,2019-09-08
CLI_0897,Gilbert,Franck,1968-04-04,Belgium,Finland,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,1763863.87,95634.38,physique,False,,False,False,False,clear,clear,2022-08-25
CLI_0898,Royer,Gilles,1983-06-04,France,France,0,FAIBLE,Dirigeant PME,Industrie,HNWI,2197211.43,157820.82,physique,False,,False,False,False,clear,clear,2023-08-30
CLI_0899,Chauvin,Christelle,1986-01-16,Sweden,Sweden,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,4613771.88,359940.38,physique,False,,False,False,False,clear,clear,2020-10-05
CLI_0900,Michel,Michèle,1974-05-21,Luxembourg,Luxembourg,0,FAIBLE,Notaire,Juridique,HNWI,1119222.75,126009.78,physique,False,,False,False,False,clear,clear,2022-01-09
CLI_0901,Guillot,Valérie,1985-02-12,France,France,0,FAIBLE,Entrepreneur tech,Technologie,mass_affluent,512711.88,41098.67,physique,False,,False,False,False,clear,clear,2020-01-12
CLI_0902,Pichon,Catherine,1993-04-30,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,mass_affluent,378005.67,32912.72,physique,False,,False,False,False,clear,clear,2019-12-27
CLI_0903,Dumont,Lucas,1964-11-12,Belgium,Belgium,0,FAIBLE,Ancien ministre,Politique,mass_affluent,447529.59,29856.35,physique,True,PPE1,False,False,False,clear,clear,2019-03-01
CLI_0904,Deschamps,Clémence,1968-08-21,Portugal,Portugal,0,FAIBLE,Médecin chirurgien,Santé,mass_affluent,737765.09,47511.61,physique,False,,False,False,False,clear,clear,2023-04-30
CLI_0905,Bodin,Lorraine,1993-04-21,Belgium,Belgium,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,2266549.86,248594.0,physique,False,,False,False,False,clear,clear,2021-08-30
CLI_0906,Bernier,Lucie,1960-03-30,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,2048268.96,127865.35,physique,False,,False,False,False,clear,clear,2021-09-28
CLI_0907,Mathieu,Martin,1990-12-18,Finland,Finland,0,FAIBLE,Expert comptable,Finance,HNWI,1000000.0,53162.36,physique,False,,False,False,False,clear,clear,2024-11-06
CLI_0908,Letellier,Suzanne,1947-12-06,France,France,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,3342994.42,281969.31,physique,False,,False,False,False,clear,clear,2019-04-16
CLI_0909,Besson,Audrey,1945-12-22,France,France,0,FAIBLE,Médecin chirurgien,Santé,HNWI,3115309.08,342643.29,physique,False,,False,False,False,clear,clear,2020-05-02
CLI_0910,Rolland,Marcelle,1974-03-06,Spain,Belgium,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,9013899.26,676074.97,physique,False,,False,False,False,clear,clear,2021-02-13
CLI_0911,Paul,Bernard,1974-12-09,Belgium,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1598466.41,178069.29,physique,False,,False,False,False,clear,clear,2022-10-07
CLI_0912,Lévy,Suzanne,1971-12-31,Luxembourg,Luxembourg,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,2311495.39,268523.31,physique,False,,False,False,False,clear,clear,2023-12-12
CLI_0913,Tessier,Isaac,1948-09-17,Portugal,Portugal,0,FAIBLE,Rentier,Patrimoine,HNWI,2360935.69,278266.71,physique,False,,False,False,False,clear,clear,2021-09-10
CLI_0914,Bernard,Bernard,1961-01-10,France,France,0,FAIBLE,Diplomate,Politique,HNWI,5981711.54,326141.78,physique,True,PPE1,False,False,False,clear,clear,2023-10-21
CLI_0915,Mahe,Véronique,1956-02-13,Finland,Finland,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,425866.75,25398.83,physique,False,,False,False,False,clear,clear,2017-06-03
CLI_0916,Simon,Dominique,1946-01-09,Luxembourg,Luxembourg,0,FAIBLE,Notaire,Juridique,HNWI,2410428.45,219266.4,physique,False,,False,False,False,clear,clear,2018-05-10
CLI_0917,Devaux,Benjamin,1949-01-12,Belgium,France,0,FAIBLE,Banquier privé,Finance,HNWI,3034409.98,347177.74,moral,False,,False,False,False,clear,clear,2018-05-21
CLI_0918,Barbier,Jacqueline,1995-12-20,Sweden,Sweden,0,FAIBLE,Banquier privé,Finance,HNWI,2259437.36,160588.06,physique,False,,False,False,False,clear,clear,2017-06-26
CLI_0919,Giraud,Inès,1982-04-25,Belgium,Belgium,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,1450612.54,123689.47,physique,False,,False,False,False,clear,clear,2016-11-28
CLI_0920,Leleu,Marthe,1986-03-25,France,France,0,FAIBLE,Diplomate,Politique,HNWI,2271300.19,180487.29,physique,True,PPE1,False,False,False,clear,clear,2023-12-14
CLI_0921,Garnier,Alexandre,1971-05-14,France,France,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,4203979.88,458895.99,physique,False,,False,False,False,clear,clear,2016-08-07
CLI_0922,Traore,Michèle,1971-11-29,Italy,Italy,0,FAIBLE,Avocat d'affaires,Juridique,mass_affluent,293429.85,26879.28,physique,False,,False,False,False,clear,clear,2017-08-20
CLI_0923,Raynaud,Élise,1951-03-04,Sweden,Sweden,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,2176173.84,130767.66,physique,False,,False,False,False,clear,clear,2020-01-04
CLI_0924,Rolland,Pierre,1977-12-11,France,Belgium,0,FAIBLE,Rentier,Patrimoine,HNWI,1214587.94,113754.02,moral,False,,False,False,False,clear,clear,2017-11-30
CLI_0925,Albert,Vincent,1975-05-28,Sweden,Sweden,0,FAIBLE,Avocat d'affaires,Juridique,mass_affluent,713557.75,38457.71,physique,False,,False,False,False,clear,hit,2023-11-06
CLI_0926,Brun,Grégoire,1990-04-28,Finland,Finland,0,FAIBLE,Rentier,Patrimoine,HNWI,1000000.0,80264.76,physique,False,,False,False,False,clear,clear,2024-09-11
CLI_0927,Pasquier,Benoît,1988-03-13,Belgium,Belgium,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1340770.1,76425.74,physique,False,,False,False,False,clear,clear,2018-08-06
CLI_0928,Verdier,Josette,1952-04-20,France,France,0,FAIBLE,Banquier privé,Finance,HNWI,2581931.48,231069.02,physique,False,,False,False,False,clear,clear,2017-12-05
CLI_0929,Moreno,Bernadette,1987-01-01,Germany,Sweden,0,FAIBLE,Expert comptable,Finance,HNWI,5931969.38,486922.81,moral,False,,False,False,False,clear,clear,2023-10-03
CLI_0930,Lopez,Dorothée,1967-01-23,Finland,Finland,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1893570.61,141318.48,physique,False,,False,False,False,clear,clear,2024-12-23
CLI_0931,Marin,Emmanuelle,1947-04-17,Italy,Italy,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,1344268.2,157788.66,physique,False,,False,False,False,clear,clear,2018-11-28
CLI_0932,Lefèvre,Simone,1986-05-10,Belgium,Belgium,0,FAIBLE,Directeur financier,Finance,HNWI,7398663.61,689727.48,physique,False,,False,False,False,clear,clear,2019-03-23
CLI_0933,Bouchet,Joséphine,1957-08-13,Italy,France,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1000000.0,106598.88,physique,False,,False,False,False,clear,clear,2021-05-03
CLI_0934,Bonnin,Luc,1991-12-11,France,France,0,FAIBLE,Rentier,Patrimoine,HNWI,1000000.0,52619.28,physique,False,,False,False,False,clear,clear,2023-02-22
CLI_0935,Guyot,Richard,1955-10-04,Portugal,Belgium,0,FAIBLE,Dirigeant PME,Industrie,mass_affluent,527553.62,47566.65,physique,False,,False,False,False,clear,clear,2018-11-27
CLI_0936,Imbert,Jules,1968-06-06,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1395219.13,72128.66,physique,False,,False,False,False,clear,clear,2023-08-06
CLI_0937,Lebon,Caroline,1948-09-18,France,France,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1000000.0,101098.4,physique,False,,False,False,False,clear,clear,2017-03-22
CLI_0938,Normand,Anne,1968-07-18,Norway,Finland,0,FAIBLE,Notaire,Juridique,HNWI,3255477.48,345444.29,physique,False,,False,False,False,clear,clear,2021-03-11
CLI_0939,Boucher,Pénélope,1967-10-20,Belgium,Belgium,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,487731.48,35684.57,physique,False,,False,False,False,clear,clear,2020-06-08
CLI_0940,Benoit,Gérard,1956-09-16,France,France,0,FAIBLE,Directeur financier,Finance,HNWI,1335938.98,89371.5,moral,False,,False,False,False,clear,clear,2018-06-05
CLI_0941,Benoit,Suzanne,1983-09-16,Belgium,Belgium,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,1000000.0,52259.23,physique,False,,False,False,False,clear,clear,2019-10-22
CLI_0942,Bonnin,Marthe,1983-04-20,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,3651761.2,201226.04,physique,False,,False,False,False,clear,clear,2022-11-07
CLI_0943,Roux,Élise,1988-01-19,Denmark,Italy,0,FAIBLE,Dirigeant PME,Industrie,HNWI,3125612.51,350463.38,physique,False,,False,False,False,clear,clear,2025-02-20
CLI_0944,Sauvage,Théophile,1973-11-07,France,France,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,1849779.31,99656.78,physique,False,,False,False,False,clear,clear,2016-08-07
CLI_0945,Laine,Maggie,1996-04-13,Finland,Finland,0,FAIBLE,Directeur financier,Finance,HNWI,7222024.67,578341.94,physique,False,,False,False,False,clear,clear,2020-03-25
CLI_0946,Martineau,Margaux,1946-07-23,Luxembourg,Sweden,0,FAIBLE,Parlementaire,Politique,HNWI,1000000.0,66671.91,physique,True,PPE1,False,False,False,clear,clear,2022-10-27
CLI_0947,Bègue,Claire,1974-08-02,Portugal,Portugal,0,FAIBLE,Banquier privé,Finance,mass_affluent,240335.21,12973.74,physique,False,,False,False,False,clear,clear,2018-09-07
CLI_0948,Royer,Xavier,1980-04-03,France,France,0,FAIBLE,Expert comptable,Finance,HNWI,1221590.62,71544.1,physique,False,,False,False,False,clear,clear,2017-11-04
CLI_0949,Boyer,Simone,1991-05-10,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1920487.83,145352.8,physique,False,,False,False,False,clear,clear,2020-09-24
CLI_0950,Lemonnier,Margaret,1983-08-02,Sweden,Sweden,0,FAIBLE,Promoteur immobilier,Immobilier,mass_affluent,487641.5,45609.61,physique,False,,False,False,False,clear,clear,2018-03-11
CLI_0951,Devaux,Madeleine,1958-11-30,Norway,Norway,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,401717.98,26697.12,physique,False,,False,False,False,clear,clear,2020-11-08
CLI_0952,Millet,Rémy,1954-09-07,France,France,0,FAIBLE,Rentier,Patrimoine,HNWI,2536862.85,278598.78,physique,False,,False,False,False,clear,clear,2019-02-26
CLI_0953,Laine,Marcel,1982-12-15,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1000000.0,87908.44,physique,False,,False,False,False,clear,clear,2019-11-05
CLI_0954,Legendre,Antoinette,1955-05-03,Sweden,Sweden,0,FAIBLE,Héritier,Patrimoine,HNWI,5447325.01,588565.83,physique,False,,False,False,False,clear,clear,2018-11-10
CLI_0955,Mercier,Gabriel,1991-06-26,Portugal,Portugal,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1871955.52,223441.07,physique,False,,False,False,False,clear,clear,2017-09-22
CLI_0956,Guillou,Jacques,1954-06-10,Italy,Italy,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,4334457.79,221329.72,moral,False,,False,False,False,clear,clear,2019-04-23
CLI_0957,Guillet,Anne,1965-10-20,France,France,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,2520348.5,170214.08,physique,False,,False,False,False,clear,clear,2017-04-12
CLI_0958,Daniel,Geneviève,1968-08-10,France,France,0,FAIBLE,Directeur financier,Finance,HNWI,2729768.2,225617.43,physique,False,,False,False,False,clear,clear,2022-06-14
CLI_0959,De Sousa,Benjamin,1975-05-03,Sweden,France,0,FAIBLE,Dirigeant PME,Industrie,mass_affluent,555657.24,44914.2,physique,False,,False,False,False,clear,clear,2021-08-24
CLI_0960,Mendès,Camille,1971-01-13,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,2712539.92,142937.63,physique,False,,False,False,False,clear,clear,2020-09-13
CLI_0961,Imbert,Hugues,1963-05-11,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,3109293.01,339364.29,physique,False,,False,False,False,clear,clear,2017-12-02
CLI_0962,Lemoine,Robert,1972-05-02,France,France,0,FAIBLE,Dirigeant PME,Industrie,mass_affluent,752879.91,57215.23,physique,False,,False,False,False,clear,clear,2023-06-23
CLI_0963,Rémy,Suzanne,1994-08-09,Luxembourg,Sweden,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,2275168.83,173436.33,physique,False,,False,False,False,clear,clear,2022-08-17
CLI_0964,Gimenez,Thomas,1976-05-03,Italy,France,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,3256952.92,279302.38,physique,False,,False,False,False,clear,clear,2021-06-29
CLI_0965,Letellier,Pierre,1987-07-15,France,France,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,426814.91,40737.28,physique,False,,False,False,False,clear,pending,2016-08-24
CLI_0966,Guillou,Suzanne,1946-12-24,Belgium,Belgium,0,FAIBLE,Directeur banque centrale,Finance,HNWI,5433434.79,594046.42,physique,True,PPE1,False,False,False,clear,clear,2016-10-23
CLI_0967,Coulon,François,1982-07-19,Belgium,Belgium,0,FAIBLE,Médecin chirurgien,Santé,HNWI,1234930.67,130816.72,physique,False,,False,False,False,clear,clear,2019-01-18
CLI_0968,Weiss,Madeleine,1987-02-09,Germany,Germany,0,FAIBLE,Directeur financier,Finance,HNWI,6994665.21,597309.72,physique,False,,False,False,False,clear,clear,2021-06-14
CLI_0969,Guillon,Xavier,1967-01-25,France,France,0,FAIBLE,Médecin chirurgien,Santé,HNWI,1927798.88,219091.65,physique,False,,False,False,False,clear,clear,2019-09-18
CLI_0970,Ramos,Marguerite,1978-02-28,Italy,Italy,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,1000000.0,94284.08,physique,False,,False,False,False,clear,clear,2016-10-17
CLI_0971,Alexandre,Eugène,1947-11-26,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,2168775.09,240434.99,physique,False,,False,False,False,clear,clear,2023-06-29
CLI_0972,Salmon,Maurice,1984-12-02,France,France,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,1230909.44,109533.53,physique,False,,False,False,False,clear,clear,2018-11-11
CLI_0973,Schneider,Jeanne,1986-11-07,Monaco,Sweden,0,FAIBLE,Expert comptable,Finance,HNWI,3571336.61,416040.48,physique,False,,False,False,False,clear,clear,2020-07-05
CLI_0974,Fleury,Maurice,1981-05-15,Denmark,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1255649.11,145107.21,physique,False,,False,False,False,clear,clear,2023-09-16
CLI_0975,Leroy,Alfred,1962-05-14,France,France,0,FAIBLE,Directeur financier,Finance,HNWI,1450866.61,151050.36,physique,False,,False,False,False,clear,clear,2022-08-19
CLI_0976,Breton,Suzanne,1988-09-05,Belgium,Belgium,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,1000000.0,62489.11,physique,False,,False,False,False,clear,clear,2018-02-15
CLI_0977,Charrier,Alphonse,1970-06-27,Denmark,Denmark,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1444661.47,88978.83,physique,False,,False,False,False,clear,clear,2023-02-21
CLI_0978,Barthelemy,Robert,1946-12-25,France,France,0,FAIBLE,Héritier,Patrimoine,HNWI,1000000.0,59870.22,physique,False,,False,False,False,clear,clear,2021-10-05
CLI_0979,Torres,Alain,1947-03-15,France,France,0,FAIBLE,Héritier,Patrimoine,HNWI,1000000.0,107567.87,physique,False,,False,False,False,clear,clear,2017-02-13
CLI_0980,Samson,Renée,1984-02-19,France,France,0,FAIBLE,Médecin chirurgien,Santé,HNWI,3376297.52,368462.4,physique,False,,False,False,False,clear,clear,2023-05-31
CLI_0981,Lemaître,Hugues,1947-08-09,Sweden,Sweden,0,FAIBLE,Directeur banque centrale,Finance,HNWI,3436830.06,350898.38,physique,True,PPE1,False,False,False,clear,clear,2024-01-27
CLI_0982,Rocher,Timothée,1968-12-25,France,France,0,FAIBLE,Médecin chirurgien,Santé,HNWI,2670617.54,306402.88,physique,False,,False,False,False,clear,clear,2023-11-26
CLI_0983,Julien,Christophe,1993-09-02,France,France,0,FAIBLE,Rentier,Patrimoine,HNWI,1007635.14,67727.15,physique,False,,False,False,False,clear,clear,2019-12-17
CLI_0984,Collin,Martin,1973-08-07,France,France,0,FAIBLE,Médecin chirurgien,Santé,mass_affluent,434050.19,48314.33,physique,False,,False,False,False,clear,clear,2019-06-18
CLI_0985,Blanchet,Nathalie,1955-06-03,France,France,0,FAIBLE,Dirigeant PME,Industrie,mass_affluent,441776.33,41057.13,physique,False,,False,False,False,clear,clear,2021-04-03
CLI_0986,Morvan,Capucine,1996-04-19,Belgium,Belgium,0,FAIBLE,Ancien ministre,Politique,HNWI,1000000.0,84315.54,physique,True,PPE1,False,False,False,clear,clear,2017-03-02
CLI_0987,Robert,Margot,1946-03-11,Luxembourg,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,5679528.7,413343.57,physique,False,,False,False,False,clear,clear,2024-06-03
CLI_0988,Lamy,Élise,1996-01-17,Germany,France,0,FAIBLE,Dirigeant PME,Industrie,HNWI,3664320.98,404836.55,physique,False,,False,False,False,clear,clear,2020-08-14
CLI_0989,Moreno,Françoise,1985-11-09,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1698617.22,122696.7,physique,False,,False,False,False,clear,clear,2022-04-11
CLI_0990,Bègue,Augustin,1949-05-25,Sweden,Sweden,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,2020428.32,132321.29,physique,False,,False,False,False,clear,clear,2020-09-02
CLI_0991,Delaunay,Henri,1982-12-05,France,France,0,FAIBLE,Diplomate,Politique,HNWI,2294138.54,230689.42,physique,True,PPE1,False,False,False,clear,clear,2017-01-19
CLI_0992,Chauvin,Laurence,1961-08-25,Sweden,Sweden,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1000000.0,118965.21,physique,False,,False,False,False,clear,clear,2021-05-04
CLI_0993,Boyer,Denis,1952-09-23,Italy,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1667733.09,87598.09,physique,False,,False,False,False,clear,clear,2023-06-03
CLI_0994,Dupont,Zoé,1959-03-10,France,France,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,1230106.15,84965.99,physique,False,,False,False,False,clear,clear,2017-08-23
CLI_0995,Carpentier,Agathe,1947-03-07,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,mass_affluent,296366.46,30017.39,physique,False,,False,False,False,clear,clear,2021-11-12
CLI_0996,Gallet,Jeanne,1986-09-28,Luxembourg,Luxembourg,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1628597.54,129898.06,physique,False,,False,False,False,clear,clear,2021-07-12
CLI_0997,Coste,Maurice,1984-12-11,France,France,0,FAIBLE,Diplomate,Politique,HNWI,6978751.35,821273.72,physique,True,PPE1,False,False,False,clear,clear,2020-09-05
CLI_0998,Blot,Margot,1968-12-05,Belgium,Belgium,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,3105204.1,310584.1,physique,False,,False,False,False,clear,clear,2020-04-02
CLI_0999,Peron,Anastasie,1956-11-04,Portugal,Italy,0,FAIBLE,Médecin chirurgien,Santé,mass_affluent,352049.97,41650.05,physique,False,,False,False,False,clear,clear,2017-06-06
CLI_1000,Leroux,Agnès,1951-07-15,Monaco,France,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,2960320.05,305625.55,physique,False,,False,False,False,clear,clear,2017-12-24
